Date,Open,High,Low,Close,Adj Close,Volume
2005-04-06,178.375000,181.000000,178.375000,180.169998,128.335663,1953408
2005-04-07,180.125000,181.250000,177.750000,178.149994,126.896828,2483216
2005-04-08,178.837494,179.362503,173.757507,174.195007,124.079651,4052280
2005-04-11,174.625000,175.000000,170.012497,170.449997,121.412048,2822992
2005-04-12,174.875000,174.875000,170.625000,172.750000,123.050339,4112696
2005-04-13,174.250000,175.875000,173.195007,175.199997,124.795456,4638600
2005-04-15,174.375000,174.375000,164.375000,164.875000,117.440933,9862480
2005-04-18,162.500000,168.587494,161.375000,164.832504,117.410713,6024304
2005-04-19,166.250000,168.612503,147.262497,151.087494,107.620087,27235152
2005-04-20,150.000000,150.000000,136.662506,139.524994,99.384102,47498256
2005-04-21,140.625000,143.500000,138.750000,142.800003,101.716904,13252336
2005-04-22,145.000000,146.457504,142.532501,145.845001,103.885811,12958672
2005-04-25,145.600006,145.987503,143.500000,144.619995,103.013306,6880584
2005-04-26,144.625000,145.475006,141.762497,142.087494,101.209381,5539000
2005-04-27,142.637497,142.637497,138.875000,139.457504,99.335983,6537368
2005-04-28,139.387497,141.250000,137.145004,139.350006,99.259460,8728872
2005-04-29,141.100006,143.087494,139.632507,141.387497,100.710770,11065704
2005-05-02,143.750000,147.250000,139.762497,141.112503,100.514877,5129600
2005-05-03,141.250000,141.875000,138.169998,138.574997,98.707413,5503048
2005-05-04,138.312500,140.562500,138.312500,140.107498,99.798988,4792144
2005-05-05,143.744995,143.750000,140.695007,142.107498,101.223625,6495064
2005-05-06,142.500000,146.462494,141.520004,145.937500,103.951721,8188664
2005-05-09,146.250000,147.782501,145.782501,146.907501,104.642662,4739040
2005-05-10,147.250000,147.250000,143.282501,144.062500,102.616158,7075952
2005-05-11,143.500000,144.074997,142.244995,143.637497,102.313370,3213288
2005-05-12,144.875000,145.212494,142.895004,143.345001,102.105072,3608944
2005-05-13,143.625000,143.875000,142.520004,143.574997,102.268913,2388752
2005-05-16,143.125000,144.862503,142.782501,144.287506,102.776443,5775200
2005-05-17,145.137497,145.587494,143.050003,143.820007,102.443428,4666576
2005-05-18,144.250000,144.250000,140.375000,142.837494,101.743607,4588224
2005-05-19,144.182495,146.500000,144.149994,145.312500,103.506546,3659448
2005-05-20,145.625000,146.837494,143.399994,146.207504,104.144104,3265616
2005-05-23,146.250000,154.362503,146.250000,152.975006,108.964539,10362016
2005-05-24,155.587494,155.587494,150.657501,154.357498,109.949303,6128856
2005-05-25,153.712494,158.675003,151.875000,157.570007,112.237587,7894472
2005-05-26,157.250000,162.000000,156.395004,161.257507,114.864258,9782096
2005-05-27,160.375000,162.375000,156.907501,158.649994,113.006897,7363480
2005-05-30,158.649994,166.632507,158.000000,164.887497,117.449898,17893184
2005-05-31,165.000000,167.862503,163.195007,166.782501,118.799683,10365568
2005-06-01,166.250000,166.250000,162.195007,163.062500,116.149918,7530088
2005-06-02,163.500000,163.625000,158.137497,158.570007,112.949905,11076624
2005-06-03,158.570007,162.087494,157.632507,161.645004,115.140190,6548528
2005-06-06,161.875000,162.712494,158.787506,160.050003,114.004112,5792512
2005-06-07,161.100006,161.100006,158.632507,159.707504,113.760162,3698192
2005-06-08,160.000000,162.000000,159.512497,161.512497,115.045876,4832512
2005-06-09,161.750000,162.375000,158.919998,159.662506,113.728088,3598336
2005-06-10,160.000000,162.500000,157.637497,158.270004,112.736168,6642624
2005-06-13,159.375000,160.375000,157.524994,158.957504,113.225899,2590032
2005-06-14,159.625000,159.987503,157.524994,158.257507,112.727295,3452384
2005-06-15,158.720001,159.737503,158.287506,159.020004,113.270424,2791072
2005-06-16,159.725006,160.987503,158.107498,159.712494,113.763695,4593552
2005-06-17,160.337494,160.807495,157.887497,158.457504,112.869759,3067992
2005-06-20,159.375000,162.744995,158.787506,161.987503,115.384239,6412672
2005-06-21,162.500000,164.050003,160.412506,163.137497,116.203339,10463544
2005-06-22,163.625000,167.375000,163.625000,166.669998,118.719566,11537376
2005-06-23,166.250000,167.220001,163.125000,163.425003,116.408119,3676944
2005-06-24,162.500000,167.287506,161.875000,165.720001,118.042854,6021320
2005-06-27,164.962494,166.625000,163.500000,164.557495,117.214806,3548128
2005-06-28,164.750000,166.000000,164.257507,165.445007,117.846977,5776112
2005-06-29,165.625000,169.744995,165.270004,166.570007,118.648331,6446640
2005-06-30,167.350006,170.625000,167.350006,169.762497,120.922340,7189000
2005-07-01,168.750000,169.587494,167.544998,169.050003,120.414825,4820568
2005-07-04,169.850006,171.487503,166.375000,169.882507,121.007813,3951648
2005-07-05,171.220001,171.220001,164.074997,165.024994,117.547806,5187376
2005-07-06,165.750000,166.574997,164.520004,165.387497,118.253853,3057216
2005-07-07,165.387497,167.500000,162.907501,163.707504,117.052673,3488888
2005-07-08,163.824997,166.175003,161.695007,163.887497,117.181389,6088000
2005-07-11,163.887497,166.250000,163.887497,165.757507,118.518448,3791264
2005-07-12,164.824997,165.125000,159.037506,160.737503,114.929115,6150600
2005-07-13,160.625000,162.500000,158.375000,158.845001,113.575882,6469840
2005-07-14,159.832504,160.962494,152.044998,153.125000,109.486092,8860408
2005-07-15,153.875000,157.737503,151.882507,156.057495,111.582855,9341720
2005-07-18,156.500000,184.875000,156.500000,165.274994,118.173439,14475608
2005-07-19,168.550003,169.750000,157.500000,164.895004,117.901749,4677744
2005-07-20,166.875000,166.875000,163.145004,163.532501,116.927498,3494304
2005-07-21,165.125000,165.125000,160.000000,161.287506,115.322365,4198984
2005-07-22,160.625000,162.232498,158.800003,161.744995,115.649467,5179296
2005-07-25,162.074997,162.794998,159.399994,160.544998,114.791489,5433024
2005-07-26,160.732498,161.500000,157.500000,158.157501,113.084404,5229680
2005-07-27,158.125000,161.000000,158.125000,160.562500,114.803925,2597408
2005-07-28,321.125000,321.125000,321.125000,321.125000,229.607849,0
2005-07-29,159.375000,161.250000,157.750000,158.600006,113.400734,8358552
2005-08-01,158.375000,159.375000,155.332504,156.524994,111.917084,5430792
2005-08-02,161.500000,162.250000,157.250000,161.287506,115.322365,4821520
2005-08-03,162.187500,163.425003,160.375000,162.595001,116.257248,7274320
2005-08-04,163.125000,164.975006,161.000000,161.907501,115.765678,6346936
2005-08-05,162.500000,163.500000,159.649994,160.675003,114.884354,3162848
2005-08-08,161.250000,161.250000,158.407501,160.382507,114.675293,4109360
2005-08-09,159.375000,160.875000,158.000000,160.550003,114.795013,4743752
2005-08-10,160.707504,164.582504,160.707504,164.132507,117.356606,6958080
2005-08-11,164.582504,166.125000,163.324997,164.107498,117.338669,3645312
2005-08-12,166.050003,166.050003,159.449997,160.357498,114.657349,3821832
2005-08-16,161.250000,161.250000,158.125000,158.632507,113.424011,3653408
2005-08-17,160.000000,162.750000,157.662506,162.395004,116.114235,5637488
2005-08-18,163.375000,165.625000,163.162506,164.212494,117.685493,7813656
2005-08-19,164.375000,166.500000,163.887497,165.669998,118.730103,4966272
2005-08-22,165.625000,168.550003,155.625000,164.732498,118.058182,4492016
2005-08-23,165.875000,166.332504,164.125000,164.507507,117.896980,4686416
2005-08-24,164.507507,164.750000,160.500000,161.962494,116.072990,4036760
2005-08-25,163.125000,166.250000,162.500000,165.457504,118.577751,6341224
2005-08-26,166.057495,171.250000,165.625000,170.595001,122.259621,8198664
2005-08-29,171.250000,172.250000,166.250000,169.419998,121.417534,4081336
2005-08-30,169.457504,173.875000,169.457504,173.044998,124.015411,5807592
2005-08-31,172.600006,176.919998,172.500000,175.607498,125.851952,7408896
2005-09-01,176.232498,179.250000,176.125000,178.032501,127.589821,7600184
2005-09-02,178.750000,180.000000,176.882507,178.399994,127.853294,4920864
2005-09-05,180.000000,183.362503,175.794998,176.282501,126.335655,7254784
2005-09-06,176.875000,177.487503,173.500000,174.807495,125.278549,5023440
2005-09-08,175.000000,176.875000,174.407501,175.762497,125.962975,2878192
2005-09-09,168.875000,176.750000,168.875000,173.994995,124.696304,3741776
2005-09-12,178.625000,204.750000,175.812500,178.774994,128.121979,6631072
2005-09-13,178.875000,178.875000,176.324997,177.800003,127.423203,2244984
2005-09-14,177.500000,178.375000,173.375000,175.020004,125.430878,3890080
2005-09-15,175.250000,181.845001,175.250000,181.237503,129.886795,11040736
2005-09-16,181.845001,184.712494,179.524994,182.199997,130.576508,5480184
2005-09-19,184.712494,185.000000,180.375000,181.770004,130.268417,2877448
2005-09-20,181.875000,185.000000,177.500000,183.807495,131.728592,6293424
2005-09-21,184.250000,184.500000,175.000000,181.707504,130.223572,6215320
2005-09-22,184.500000,185.875000,174.625000,175.182495,125.547386,6482408
2005-09-23,175.044998,178.725006,175.044998,176.557495,126.532761,3815824
2005-09-26,177.500000,184.125000,177.000000,183.237503,131.320068,2290048
2005-09-27,184.375000,185.125000,180.787506,182.787506,130.997528,6404008
2005-09-28,183.000000,184.362503,180.875000,183.687500,131.642593,5900064
2005-09-29,185.000000,186.800003,183.125000,184.107498,131.943588,8421888
2005-09-30,185.000000,186.475006,183.032501,185.294998,132.794647,4982976
2005-10-03,181.925003,188.112503,181.925003,187.237503,134.186768,4472520
2005-10-04,187.475006,187.750000,185.412506,186.220001,133.457535,6350472
2005-10-05,185.500000,186.125000,183.125000,183.750000,131.687363,6577720
2005-10-06,183.132507,183.132507,177.145004,178.082504,127.625679,8233792
2005-10-07,178.125000,181.750000,176.899994,180.600006,129.429886,6206624
2005-10-10,181.225006,184.375000,180.412506,181.062500,129.761307,5371728
2005-10-11,182.500000,184.350006,177.750000,183.470001,131.486725,11565120
2005-10-13,183.750000,185.625000,178.794998,180.162506,129.116379,13605792
2005-10-14,181.250000,181.500000,176.875000,178.007507,127.571915,5226192
2005-10-17,178.750000,180.250000,177.987503,179.270004,128.476761,4388816
2005-10-18,180.250000,183.100006,178.887497,180.119995,129.356461,10941600
2005-10-19,182.494995,182.500000,171.520004,175.199997,125.823044,10058832
2005-10-20,176.887497,179.375000,173.882507,177.044998,127.148087,6352952
2005-10-21,178.625000,179.600006,176.125000,178.532501,128.216370,5923416
2005-10-24,179.024994,180.500000,175.132507,175.937500,126.352776,3149632
2005-10-25,177.294998,181.375000,176.062500,180.000000,129.270294,5420312
2005-10-26,180.000000,180.625000,177.387497,177.782501,127.677780,4142808
2005-10-27,177.875000,178.612503,173.750000,175.162506,125.796188,6771944
2005-10-28,176.125000,176.125000,169.375000,170.270004,122.282471,4501496
2005-10-31,170.625000,176.000000,170.044998,175.157501,125.792572,2851968
2005-11-02,175.162506,179.500000,173.550003,178.625000,128.282806,2852888
2005-11-04,178.625000,178.625000,178.625000,178.625000,128.282806,0
2005-11-07,176.000000,183.462494,176.000000,183.095001,131.492981,4188480
2005-11-08,184.250000,185.532501,183.800003,184.625000,132.591888,5782184
2005-11-09,184.625000,185.382507,181.282501,182.100006,130.778427,5000792
2005-11-10,182.125000,184.612503,182.125000,183.720001,131.941864,3095696
2005-11-11,183.125000,186.000000,183.125000,185.332504,133.099869,5919888
2005-11-14,186.250000,189.332504,186.250000,188.787506,135.581207,8040360
2005-11-16,188.907501,189.625000,187.782501,188.962494,135.706879,6742576
2005-11-17,187.500000,189.750000,186.557495,188.457504,135.344147,4878464
2005-11-18,189.000000,191.375000,189.000000,190.869995,137.076721,8707720
2005-11-21,191.175003,192.337494,188.250000,189.832504,136.331726,6597336
2005-11-22,189.250000,190.600006,186.000000,187.482498,134.644028,4751000
2005-11-23,187.500000,190.250000,187.375000,189.582504,136.152130,6054776
2005-11-24,189.500000,191.649994,189.500000,190.532501,136.834335,4544088
2005-11-25,190.532501,192.500000,188.794998,191.712494,137.681870,3344264
2005-11-28,192.350006,193.750000,192.000000,193.457504,138.935013,2535248
2005-11-29,193.100006,193.750000,190.070007,193.169998,138.728531,3303424
2005-11-30,191.500000,194.062500,189.375000,190.137497,136.550674,4023376
2005-12-01,190.000000,194.332504,189.845001,193.762497,139.154037,4161968
2005-12-02,194.332504,196.800003,192.632507,193.750000,139.145157,4784360
2005-12-05,194.000000,194.262497,190.782501,191.419998,137.471756,1913080
2005-12-06,191.875000,196.250000,190.787506,194.250000,139.504150,3233064
2005-12-07,195.250000,200.000000,195.037506,199.445007,143.235046,5618952
2005-12-08,199.375000,203.087494,199.032501,202.070007,145.120300,9585192
2005-12-09,202.250000,211.824997,201.412506,210.337494,151.057709,6194224
2005-12-12,206.294998,213.125000,205.250000,206.274994,148.140167,6191488
2005-12-13,206.500000,209.750000,205.625000,208.449997,149.702209,6027072
2005-12-14,207.500000,212.500000,205.000000,210.487503,151.165466,4819208
2005-12-15,211.237503,212.312500,208.550003,210.350006,151.066742,4249016
2005-12-16,211.250000,215.750000,210.375000,214.300003,153.903366,7907432
2005-12-19,215.750000,219.125000,214.625000,216.820007,155.713257,4701168
2005-12-20,218.750000,218.750000,210.875000,211.687500,152.027237,4628568
2005-12-21,213.125000,214.324997,208.875000,210.762497,151.362946,3282432
2005-12-22,211.250000,212.462494,209.869995,210.587494,151.237213,2519208
2005-12-23,210.875000,213.125000,208.125000,208.970001,150.075607,2455032
2005-12-26,209.250000,209.250000,207.032501,207.862503,149.280304,1625280
2005-12-27,207.845001,212.875000,205.375000,212.270004,152.445587,1565208
2005-12-28,211.875000,213.750000,209.582504,210.707504,151.323410,2582056
2005-12-29,211.250000,214.987503,210.207504,213.757507,153.513855,3461784
2005-12-30,210.000000,214.987503,210.000000,212.857498,152.867462,2380248
2006-01-02,213.500000,213.862503,210.169998,210.949997,151.497589,1653504
2006-01-03,210.657501,217.494995,210.250000,216.649994,155.591110,3396936
2006-01-04,217.500000,218.737503,215.274994,217.887497,156.479858,3545616
2006-01-05,218.125000,218.250000,215.237503,216.544998,155.515778,1431824
2006-01-06,216.875000,217.487503,211.500000,213.199997,153.113510,2965744
2006-01-09,213.770004,216.250000,210.125000,211.119995,151.619629,3883272
2006-01-10,211.250000,212.475006,207.625000,209.062500,150.142029,3972648
2006-01-12,206.625000,211.125000,201.875000,209.212494,150.249725,13919696
2006-01-13,210.000000,211.250000,205.500000,206.470001,148.280243,3608568
2006-01-16,206.375000,206.375000,200.320007,201.095001,144.420013,4804912
2006-01-17,201.375000,205.000000,201.250000,202.925003,145.734314,3753056
2006-01-18,202.274994,202.975006,200.262497,202.445007,145.658768,3165120
2006-01-19,202.975006,206.837494,202.975006,206.294998,148.428818,3574728
2006-01-20,206.875000,208.732498,204.375000,205.500000,147.856827,3294240
2006-01-23,204.375000,204.375000,201.412506,202.770004,145.892593,2280272
2006-01-24,204.375000,206.125000,203.800003,205.324997,147.730835,1890064
2006-01-25,206.125000,207.494995,205.437500,206.399994,148.504364,6365736
2006-01-27,210.000000,210.000000,206.324997,207.395004,149.220200,3003816
2006-01-30,208.175003,209.949997,206.512497,207.362503,149.196899,1383144
2006-01-31,209.949997,209.949997,206.544998,208.800003,150.231186,1503160
2006-02-01,207.000000,209.750000,206.300003,208.332504,149.894775,3896696
2006-02-02,208.750000,209.500000,203.707504,204.600006,147.209198,3135736
2006-02-03,204.987503,205.975006,201.550003,203.850006,146.669617,4357520
2006-02-06,203.737503,210.375000,203.294998,209.882507,151.010010,2894976
2006-02-07,210.000000,211.687500,205.532501,209.262497,150.563873,7002784
2006-02-08,208.250000,209.012497,206.544998,207.812500,149.520676,3332648
2006-02-10,208.770004,209.750000,205.632507,208.699997,150.159256,2728200
2006-02-13,208.699997,208.750000,206.000000,206.375000,148.486374,2020544
2006-02-14,208.750000,208.750000,201.750000,202.320007,145.568756,6962064
2006-02-15,205.987503,205.987503,200.625000,202.419998,145.640762,4209320
2006-02-16,203.125000,204.975006,201.500000,203.645004,146.522186,5284488
2006-02-17,206.250000,207.050003,202.500000,203.125000,146.147980,2923448
2006-02-20,204.875000,206.875000,203.425003,206.232498,148.383820,2643608
2006-02-21,206.875000,208.875000,206.387497,208.250000,149.835464,2301240
2006-02-22,208.750000,208.750000,206.412506,207.732498,149.463058,1156592
2006-02-23,207.500000,211.237503,207.500000,208.820007,150.245514,4141584
2006-02-24,208.782501,210.000000,207.037506,208.757507,150.200607,1097336
2006-02-27,208.375000,211.875000,208.300003,211.294998,152.026291,2521112
2006-02-28,211.875000,213.000000,208.750000,212.600006,152.965240,2821744
2006-03-01,212.500000,218.175003,210.907501,217.524994,156.508820,4506152
2006-03-02,218.175003,219.250000,215.044998,217.725006,156.652679,3277696
2006-03-03,217.750000,217.750000,212.169998,213.220001,153.411392,2124440
2006-03-06,214.500000,219.125000,213.750000,218.037506,156.877518,3631584
2006-03-07,217.520004,218.750000,215.000000,215.587494,155.114731,1985168
2006-03-08,216.500000,217.500000,213.125000,215.320007,154.922256,3813488
2006-03-09,215.000000,216.000000,211.250000,215.607498,155.129105,4662712
2006-03-10,211.500000,221.875000,211.250000,220.457504,158.618729,6434944
2006-03-13,221.725006,230.949997,221.725006,228.574997,164.459213,7178552
2006-03-14,228.112503,228.462494,223.887497,225.395004,162.171219,3477456
2006-03-16,227.125000,229.987503,225.787506,229.425003,165.070770,4600064
2006-03-17,230.000000,235.062500,230.000000,232.625000,167.373215,5932240
2006-03-20,234.250000,239.375000,233.187500,238.500000,171.600204,7012872
2006-03-21,238.500000,241.875000,237.332504,239.399994,172.247772,5301384
2006-03-22,240.000000,240.000000,235.149994,236.669998,170.283585,5121168
2006-03-23,237.500000,239.875000,233.532501,234.274994,168.560333,2644488
2006-03-24,235.875000,238.125000,233.632507,236.432495,170.112686,2917384
2006-03-27,236.875000,238.750000,235.695007,236.369995,170.067688,2928432
2006-03-28,237.500000,238.875000,235.125000,235.949997,169.765442,3751272
2006-03-29,234.875000,237.862503,233.375000,237.270004,170.715332,4284296
2006-03-30,237.862503,251.250000,237.862503,246.012497,177.005478,5784168
2006-03-31,244.737503,244.737503,238.750000,239.437500,172.274826,2920168
2006-04-03,240.875000,244.500000,240.000000,243.845001,175.445938,3105672
2006-04-04,243.800003,245.000000,242.507507,243.570007,175.248077,2971608
2006-04-05,243.762497,245.645004,240.000000,241.507507,173.764114,2776928
2006-04-07,243.500000,249.625000,234.375000,236.157501,169.914841,7385560
2006-04-10,237.500000,239.994995,235.000000,236.762497,170.350143,7034440
2006-04-12,237.274994,237.500000,220.375000,222.600006,160.160263,13157376
2006-04-13,225.625000,228.712494,221.250000,224.645004,161.631561,8601672
2006-04-17,228.125000,238.875000,226.907501,238.320007,171.470688,9688752
2006-04-18,247.250000,261.000000,247.250000,251.187500,180.728882,14778488
2006-04-19,253.625000,256.250000,249.750000,251.595001,181.022064,9803312
2006-04-20,252.487503,253.119995,246.875000,248.737503,178.966049,6296944
2006-04-21,250.000000,253.744995,245.625000,249.882507,179.789948,4973000
2006-04-24,249.750000,249.957504,245.625000,247.407501,178.009140,5234808
2006-04-25,247.487503,247.487503,237.375000,240.869995,173.305389,5702208
2006-04-26,241.000000,244.500000,238.750000,242.794998,174.690475,7071136
2006-04-27,242.794998,250.375000,241.250000,243.232498,175.005249,7164848
2006-04-28,238.375000,248.875000,228.794998,247.257507,177.901245,5292360
2006-05-02,248.000000,253.050003,247.500000,251.645004,181.058014,6239280
2006-05-03,253.000000,254.987503,251.882507,253.945007,182.712860,3148160
2006-05-04,253.500000,257.237488,252.662506,255.462494,183.804749,3929824
2006-05-05,256.875000,256.875000,249.375000,250.832504,180.473434,2710520
2006-05-08,252.625000,261.500000,251.250000,252.432495,181.624619,1484712
2006-05-09,254.000000,255.550003,250.625000,253.107498,182.110306,1800392
2006-05-10,255.550003,255.875000,250.287506,252.712494,181.826050,1978192
2006-05-11,253.662506,253.662506,250.675003,252.337494,181.556274,1964024
2006-05-12,251.375000,253.107498,246.287506,249.520004,179.529099,2777136
2006-05-15,247.500000,250.125000,240.000000,245.112503,176.357910,4034504
2006-05-16,244.994995,249.375000,239.975006,246.837494,177.599106,2671568
2006-05-17,249.375000,252.500000,248.750000,252.070007,181.363876,1343368
2006-05-18,248.750000,249.987503,237.500000,240.707504,173.188522,4542360
2006-05-19,243.750000,244.975006,231.437500,236.544998,170.193573,4868216
2006-05-22,240.000000,240.000000,218.000000,222.562500,160.133255,4699416
2006-05-23,225.000000,234.250000,212.625000,228.774994,164.603073,5388136
2006-05-24,233.750000,235.000000,220.000000,223.832504,161.047058,5705568
2006-05-25,222.500000,237.300003,218.125000,234.619995,168.808578,5839048
2006-05-26,236.250000,237.500000,230.125000,233.294998,167.855225,2208184
2006-05-29,233.125000,233.125000,230.037506,231.320007,166.434219,2802688
2006-05-30,233.125000,236.887497,229.375000,232.544998,167.315567,4516056
2006-05-31,230.137497,230.137497,216.250000,222.862503,160.349091,5769856
2006-06-01,228.125000,228.125000,211.250000,213.669998,153.735062,5942760
2006-06-02,214.362503,225.000000,211.000000,224.250000,161.347397,4213560
2006-06-05,224.250000,225.550003,219.282501,220.949997,158.973038,3211680
2006-06-06,218.100006,223.475006,211.250000,218.612503,157.291183,2971136
2006-06-07,225.000000,225.000000,211.657501,212.994995,153.249435,5410536
2006-06-08,215.625000,215.625000,201.399994,205.987503,148.207581,5360992
2006-06-09,209.307495,211.500000,203.125000,208.895004,150.299484,4061912
2006-06-12,212.375000,212.375000,202.625000,204.845001,147.385483,3591904
2006-06-13,202.625000,203.675003,195.125000,196.294998,141.233810,2736984
2006-06-14,195.244995,203.119995,181.407501,185.457504,133.436234,12786016
2006-06-15,198.250000,198.250000,187.625000,193.820007,139.453094,5967360
2006-06-16,198.250000,214.375000,197.550003,210.625000,151.985291,8390168
2006-06-19,210.000000,210.625000,204.532501,208.544998,150.484421,4294088
2006-06-20,211.000000,211.000000,200.000000,200.919998,144.982254,3687920
2006-06-21,202.500000,205.875000,199.375000,205.162506,148.043640,5963496
2006-06-22,206.250000,211.250000,206.250000,209.595001,151.242126,3668104
2006-06-23,206.250000,212.500000,203.125000,211.857498,152.874664,3304720
2006-06-26,215.000000,215.000000,202.257507,204.187500,147.340088,6575056
2006-06-27,207.250000,207.250000,200.000000,205.570007,148.337708,5002632
2006-06-28,202.500000,214.070007,200.750000,212.324997,153.212021,4785400
2006-06-29,213.750000,215.000000,208.750000,210.100006,151.606506,6318576
2006-06-30,216.875000,220.875000,213.207504,217.345001,156.834366,5449760
2006-07-03,217.750000,225.937500,216.550003,225.024994,162.376297,4285520
2006-07-04,226.375000,228.875000,225.625000,226.887497,163.720230,3584768
2006-07-05,227.125000,232.750000,225.000000,230.324997,166.200760,4245072
2006-07-06,228.500000,229.000000,224.020004,225.537506,162.746078,2310920
2006-07-07,227.462494,228.975006,217.500000,218.337494,157.550613,2928672
2006-07-10,217.500000,227.199997,217.500000,224.794998,162.210251,3859312
2006-07-11,225.000000,226.875000,220.395004,221.244995,159.648621,3618984
2006-07-12,222.500000,238.625000,222.500000,236.287506,170.503159,9521616
2006-07-13,236.500000,237.345001,231.282501,233.419998,168.433975,5383576
2006-07-14,230.000000,237.000000,228.137497,234.287506,169.060043,4949808
2006-07-17,235.600006,239.250000,231.375000,232.375000,167.679977,8996832
2006-07-18,232.500000,243.750000,226.937500,229.312500,165.470139,11043936
2006-07-19,235.250000,236.875000,218.195007,219.695007,158.530136,14046384
2006-07-20,221.987503,227.500000,221.250000,225.770004,162.913879,6312720
2006-07-21,224.750000,225.600006,219.074997,220.945007,159.432159,4391664
2006-07-24,224.375000,229.000000,216.875000,227.257507,163.987244,6825088
2006-07-25,230.000000,231.875000,228.132507,230.912506,166.624619,4636600
2006-07-26,232.250000,236.875000,229.062500,236.100006,170.367874,5908720
2006-07-27,236.875000,239.994995,234.437500,237.462494,171.351028,7399848
2006-07-28,235.024994,243.737503,231.000000,232.112503,167.755402,3019608
2006-07-31,233.750000,241.250000,232.500000,234.037506,169.146790,1724700
2006-08-01,215.750000,234.937500,215.750000,233.000000,168.396881,1762508
2006-08-02,231.250000,235.625000,230.000000,235.050003,169.878494,1784732
2006-08-03,235.625000,238.000000,234.274994,236.175003,170.691589,3010272
2006-08-04,240.000000,240.949997,235.750000,237.137497,171.387192,2674200
2006-08-07,237.750000,238.000000,232.750000,234.024994,169.137726,1719964
2006-08-08,235.000000,239.500000,233.750000,238.699997,172.516449,1178400
2006-08-09,237.500000,243.750000,235.875000,241.524994,174.558197,2052120
2006-08-10,240.250000,243.750000,240.000000,241.437500,174.494965,2279124
2006-08-11,242.475006,243.462494,239.250000,241.899994,174.829147,1893972
2006-08-14,243.437500,243.750000,239.750000,241.162506,174.296188,1721428
2006-08-16,244.750000,246.125000,242.000000,243.050003,175.660370,3804268
2006-08-17,243.750000,245.750000,239.500000,240.037506,173.483124,2497168
2006-08-18,241.250000,243.125000,240.000000,242.425003,175.208649,1803640
2006-08-21,244.000000,244.000000,239.250000,242.324997,175.136368,2414088
2006-08-22,243.000000,245.750000,242.500000,243.850006,176.238571,2178096
2006-08-23,244.000000,244.687500,240.024994,240.774994,174.016129,2497736
2006-08-24,242.500000,243.725006,238.312500,242.600006,175.335114,2369852
2006-08-25,242.750000,244.225006,241.912506,243.600006,176.057861,2611752
2006-08-28,243.750000,246.324997,242.074997,245.274994,177.268417,2300316
2006-08-29,246.250000,248.000000,245.750000,247.524994,178.894592,2679596
2006-08-30,247.774994,248.750000,245.262497,245.949997,177.756302,2744772
2006-08-31,246.000000,251.000000,246.000000,249.512497,180.331024,6076856
2006-09-01,249.000000,250.250000,247.774994,249.812500,180.547821,1728728
2006-09-04,249.750000,255.000000,249.750000,254.287506,183.782074,2010492
2006-09-05,255.750000,257.500000,250.250000,251.449997,181.731308,3945288
2006-09-06,254.375000,254.375000,247.774994,248.399994,179.526947,2800432
2006-09-07,245.074997,248.750000,245.074997,246.675003,178.280212,1583584
2006-09-08,251.500000,251.500000,246.250000,247.750000,179.057205,1570564
2006-09-11,249.750000,249.750000,237.250000,238.362503,172.272537,4073480
2006-09-12,238.750000,245.000000,238.000000,244.475006,176.690277,1835256
2006-09-13,245.750000,252.000000,245.250000,249.987503,180.674286,2307632
2006-09-14,252.250000,254.000000,250.475006,253.350006,183.104507,2388728
2006-09-15,253.500000,253.500000,249.175003,250.675003,181.171204,2359700
2006-09-18,251.750000,252.750000,248.024994,249.037506,179.987701,1390388
2006-09-19,249.250000,255.000000,247.600006,252.512497,182.499176,3973944
2006-09-20,252.750000,258.500000,248.524994,257.512512,186.112900,2695896
2006-09-21,258.000000,264.475006,254.500000,263.250000,190.259552,5107184
2006-09-22,261.250000,263.462494,257.524994,259.887512,187.829376,2488644
2006-09-25,261.750000,262.500000,255.562500,256.399994,185.308838,1349580
2006-09-26,257.500000,262.500000,256.225006,261.075012,188.687576,3717008
2006-09-27,262.500000,263.750000,259.037506,260.662506,188.389542,3352740
2006-09-28,261.262512,262.250000,253.250000,255.112503,184.378357,6121572
2006-09-29,255.524994,258.774994,255.000000,255.512497,184.667465,1752804
2006-10-03,258.750000,258.750000,252.250000,253.574997,183.267151,1632712
2006-10-04,254.000000,254.000000,245.837494,246.850006,178.406738,6947628
2006-10-05,249.500000,252.250000,248.250000,249.937500,180.638168,5849400
2006-10-06,250.250000,251.750000,247.000000,248.550003,179.635406,2766944
2006-10-09,246.250000,252.250000,245.137497,250.537506,181.071823,1546832
2006-10-10,250.750000,254.449997,250.750000,252.875000,182.761230,2769780
2006-10-11,257.500000,269.850006,257.500000,261.187500,188.768936,6773716
2006-10-12,262.500000,271.250000,260.250000,270.637512,195.598801,5052848
2006-10-13,272.350006,280.000000,270.524994,275.899994,199.402084,4874112
2006-10-16,281.250000,287.500000,278.750000,282.424988,204.117935,9727060
2006-10-17,285.500000,292.437500,277.500000,279.225006,201.805176,8749216
2006-10-18,277.524994,279.250000,275.250000,276.562500,199.880966,4995084
2006-10-19,276.500000,278.187500,270.662506,273.100006,197.378525,3103620
2006-10-20,275.000000,275.500000,271.524994,272.399994,196.872620,2129404
2006-10-23,273.725006,273.725006,265.350006,270.024994,195.694855,1327904
2006-10-26,270.250000,272.975006,268.750000,269.812500,195.540894,5140212
